ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:13226_#1,https://data.letterenhuis.be/ark:/24970/5850f73b-e0b7-513c-8d03-5521d129e13f,,,
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,e22_AcquisitionNumbers,1,,,,213763,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,e22_Acquisitions,1,tr:lh:7632,"dlod={""name"":""Oningeschreven gevonden in 2005"",""ark"":""ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776"",""uri"":""/repositories/11/accessions/816627"",""id"":""tr:lh:7632"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"53,5 x 36,5",,,,,,,,,,,,"53,5 x 36,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,535,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,365,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:13226_#1,213763,S 4686 / A,5850f73b-e0b7-513c-8d03-5521d129e13f,tr:lh:7632,,,,,,,,,,,,,,,,,,
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0db08ed-3881-5468-8948-6ae0ed718c40,au::44801,dr,printers (people),,,,,,,,
5850f73b-e0b7-513c-8d03-5521d129e13f,tg:lhps:13226_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.0,permission required
