ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:30023_#1,https://data.letterenhuis.be/ark:/24970/ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,,,
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,e22_AcquisitionNumbers,1,,,,225265/20,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,e22_Acquisitions,1,tr:lh:9940,"dlod={""name"":""Affiches van de Culturele Affichewedstrijd 2007-2008"",""ark"":""ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd"",""uri"":""/repositories/11/accessions/1063583"",""id"":""tr:lh:9940"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,e22_Archives,1,,,,,,,,,,,isad:lh:170202,"dlod={""name"":""Seizoen 2007-2008"",""ark"":""ark:/24970/x0/bd3a0e44-40f2-5d8c-8991-f6176f64e5c8"",""uri"":""/repositories/11/archival_objects/18211617"",""id"":""isad:lh:170202"",""nameWithContext"":[""Culturele affichewedstrijden""],""resourceName"":""Archief van ~[Prospekta](au::50276)~"",""resourceArk"":""ark:/24970/x0/0c843036-5add-5f11-ac53-8d1a18d3b7d5"",""resourceURI"":""/repositories/11/resources/9918582"",""resourceID"":""isad:lh:92697"",""capacity"":""Seizoen 2007-2008"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/bd3a0e44-40f2-5d8c-8991-f6176f64e5c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"69,5 x 50",,,,,,,,,,,,"69,5 x 50 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,695,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,500,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:30023_#1,225265/20,PP 210 / A (CA 203),ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tr:lh:9940,isad:lh:170202,,,,,,,,,,,,,,,,,
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
ff3a12bc-b5ec-5ba6-9a11-8ea0a096577b,tg:lhps:30023_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,permission required
