ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:15954_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/dc719e46-cdd7-5123-b783-a010bb0602e8,object identifier,,,,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,e22_AcquisitionNumbers,1,,,,212738,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,e22_Acquisitions,1,tr:lh:7634,"dlod={""name"":""Oningeschreven gevonden in 2006"",""ark"":""ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c"",""uri"":""/repositories/11/accessions/816841"",""id"":""tr:lh:7634"",""date"":""2006-04-25"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"55 x 36,5",,,,,,,,,,,,"55 x 36,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,365,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:15954_#1,212738,A 493 / A,dc719e46-cdd7-5123-b783-a010bb0602e8,tr:lh:7634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,dr,printers (people),,,,,,,,,,,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,permission required,,,,,,,,
dc719e46-cdd7-5123-b783-a010bb0602e8,tg:lhps:15954_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1NP3m3VNbTejVTJfSAiV0tG,lhps,https://dams.antwerpen.be/iiif/B1NP3m3VNbTejVTJfSAiV0tG/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/B1NP3m3VNbTejVTJfSAiV0tG,DAMS Image,lhps,Affiche
