ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:216_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/72d31520-1f8c-5738-9177-bf3103e97f98,object identifier,,,,,,,,,,,
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,e22_AcquisitionNumbers,1,,,,236532,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 40,,,,,,,,,,,,"60 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,600,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:216_#1,236532,A 357 / A,72d31520-1f8c-5738-9177-bf3103e97f98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81b43a54-bf80-5a02-8206-b037b6d4257d,au::17508,dr,printers (people),,,,,,,,,,,,,,,,,,
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0,permission required,,,,,,,,
72d31520-1f8c-5738-9177-bf3103e97f98,tg:lhps:216_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yXQbZYXcM8QMOPmOHiqOztNn,lhps,https://dams.antwerpen.be/iiif/yXQbZYXcM8QMOPmOHiqOztNn/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/yXQbZYXcM8QMOPmOHiqOztNn,DAMS Image,lhps,Affiche
