ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:21696_#2,record identifiers,https://data.letterenhuis.be/ark:/24970/f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,object identifier,,,,,,,,,,,
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,e22_AcquisitionNumbers,2,,,,122390/23,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,e22_Acquisitions,2,tr:lh:5827,"dlod={""name"":""Archief van Jeugdgemeenschap voor Kunstbeleven"",""ark"":""ark:/24970/x0/eebc5a59-a828-54d8-885e-4a238a19def5"",""uri"":""/repositories/11/accessions/623492"",""id"":""tr:lh:5827"",""date"":""1982-01-29"",""granter"":""René J.F. Kersters"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/eebc5a59-a828-54d8-885e-4a238a19def5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"70,5 x 50,5",,,,,,,,,,,,"70,5 x 50,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,705,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,505,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:21696_#2,122390/23,"R 78598 / A (LK III,7)",f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tr:lh:5827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bec1d790-a6e1-53c7-9270-7f1cae5fa206,au::45004,dr,printers (people),,,,,,,,,,,,,,,,,,
f1a3b5e9-97d3-5f83-bd9f-1ab44dc4f8ef,tg:lhps:21696_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,permission required,,,,,,,,
