ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:11915_#1,https://data.letterenhuis.be/ark:/24970/d452ed87-3f1e-5d91-94d4-6799dd03f74f,,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_AcquisitionNumbers,1,,,,200848/43-44,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_Acquisitions,1,tr:lh:7748,"dlod={""name"":""Archiefstukken van Behoud de Begeerte"",""ark"":""ark:/24970/x0/36d9f117-ad7d-5b28-906e-c81c59a42762"",""uri"":""/repositories/11/accessions/829039"",""id"":""tr:lh:7748"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/36d9f117-ad7d-5b28-906e-c81c59a42762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92667,"dlod={""name"":""Affiches i.v.m. ~[Behoud de Begeerte](au::1305)~"",""ark"":""ark:/24970/x0/3abded1b-163e-5c26-814c-aa0c42f86028"",""uri"":""/repositories/11/archival_objects/9915372"",""id"":""isad:lh:92667"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van ~[Behoud de Begeerte](au::1305)~"",""resourceArk"":""ark:/24970/x0/466675b8-125a-53f9-87ff-674650d9e6ad"",""resourceURI"":""/repositories/11/resources/9915051"",""resourceID"":""isad:lh:92664"",""capacity"":""Affiches i.v.m. ~[Behoud de Begeerte](au::1305)~"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/3abded1b-163e-5c26-814c-aa0c42f86028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 48,,,,,,,,,,,,"60 x 48 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,600,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,480,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:11915_#1,200848/43-44,"BB 112 / A (LK IV,6)",d452ed87-3f1e-5d91-94d4-6799dd03f74f,tr:lh:7748,isad:lh:92667,,,,,,,,,,,,,,,,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4cc8fe7-33b6-5839-940e-07b18e416e89,au::46335,dr,printers (people),,,,,,,,
d452ed87-3f1e-5d91-94d4-6799dd03f74f,tg:lhps:11915_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,permission required
