ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:22626_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/f5caab96-d10f-51f2-9a54-8294d1387aa6,object identifier,,,,,,,,,,,
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,e22_AcquisitionNumbers,1,,,,225229/17,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"70,5 x 54,5",,,,,,,,,,,,"70,5 x 54,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,705,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,545,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:22626_#1,225229/17,K 235 / A,f5caab96-d10f-51f2-9a54-8294d1387aa6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,dr,printers (people),,,,,,,,,,,,,,,,,,
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.0,permission required,,,,,,,,
f5caab96-d10f-51f2-9a54-8294d1387aa6,tg:lhps:22626_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jEBkF9BcEDbsedvOMYmDjNAL,lhps,https://dams.antwerpen.be/iiif/jEBkF9BcEDbsedvOMYmDjNAL/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/jEBkF9BcEDbsedvOMYmDjNAL,DAMS Image,lhps,Affiche
