ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:28539_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a70906cd-5242-5f54-911f-030bba530e3d,object identifier,,,,,,,,,,,
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,e22_AcquisitionNumbers,1,,,,225260/276,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"50,5 x 40",,,,,,,,,,,,"50,5 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,505,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:28539_#1,225260/276,O 4389 / A,a70906cd-5242-5f54-911f-030bba530e3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be3ca1c1-31fd-55db-8e6b-27914464fbba,au::44506,dr,printers (people),,,,,,,,,,,,,,,,,,
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,permission required,,,,,,,,
a70906cd-5242-5f54-911f-030bba530e3d,tg:lhps:28539_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZUJmXj7SFLbRfcUBZQdYgf6Y,lhps,https://dams.antwerpen.be/iiif/ZUJmXj7SFLbRfcUBZQdYgf6Y/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/ZUJmXj7SFLbRfcUBZQdYgf6Y,DAMS Image,lhps,Affiche
