ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:41128_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/7afbabdf-2220-50f3-a560-5fcc3e468ece,object identifier,,,,,,,,,,,
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,e22_AcquisitionNumbers,1,,,,225273/372,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"60,5 x 41,5",,,,,,,,,,,,"60,5 x 41,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,605,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,415,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:41128_#1,225273/372,W 2545 / A,7afbabdf-2220-50f3-a560-5fcc3e468ece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ac41116-1953-5aed-b4d8-82575667e9ff,au::44918,dr,printers (people),,,,,,,,,,,,,,,,,,
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.0,permission required,,,,,,,,
7afbabdf-2220-50f3-a560-5fcc3e468ece,tg:lhps:41128_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I1QgILjOepjpcUtVQbWgmLgq,lhps,https://dams.antwerpen.be/iiif/I1QgILjOepjpcUtVQbWgmLgq/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I1QgILjOepjpcUtVQbWgmLgq,DAMS Image,lhps,Affiche
