ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:11836_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/5a6ccc39-0533-5a02-af40-8d8281247f35,object identifier,,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_AcquisitionNumbers,1,,,,200791/15,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_Acquisitions,1,tr:lh:7742,"dlod={""name"":""Archief van Herman Verbaere"",""ark"":""ark:/24970/x0/3b30abe3-4212-5275-bd5b-88be2d5cdfa8"",""uri"":""/repositories/11/accessions/828397"",""id"":""tr:lh:7742"",""date"":""2004-05-24"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/3b30abe3-4212-5275-bd5b-88be2d5cdfa8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92270,"dlod={""name"":""Gedrukte affiches ontworpen door Herman Verbaere"",""ark"":""ark:/24970/x0/784daa69-44d4-57c8-b97e-d33c7e1990ef"",""uri"":""/repositories/11/archival_objects/9872893"",""id"":""isad:lh:92270"",""nameWithContext"":[""Werkstukken"",""Affiches""],""resourceName"":""Archief van Herman Verbaere"",""resourceArk"":""ark:/24970/x0/20c43551-8484-54a3-93db-6026ad92f71c"",""resourceURI"":""/repositories/11/resources/9872572"",""resourceID"":""isad:lh:92267"",""capacity"":""Gedrukte affiches ontworpen door Herman Verbaere"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/784daa69-44d4-57c8-b97e-d33c7e1990ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,100 x 62,,,,,,,,,,,,"100 x 62 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1000,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,620,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:11836_#1,200791/15,"V 3404 / A (LK XI,10)",5a6ccc39-0533-5a02-af40-8d8281247f35,tr:lh:7742,isad:lh:92270,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,055c5509-cf68-58ff-99fa-7991ad2ab2e8,au::44455,dr,printers (people),,,,,,,,,,,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.0,permission required,,,,,,,,
5a6ccc39-0533-5a02-af40-8d8281247f35,tg:lhps:11836_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q2XSbggYGbRIGBXj9ghUAzmm,lhps,https://dams.antwerpen.be/iiif/q2XSbggYGbRIGBXj9ghUAzmm/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/q2XSbggYGbRIGBXj9ghUAzmm,DAMS Image,lhps,Affiche
