ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:33979_#1,https://data.letterenhuis.be/ark:/24970/50e920ea-6b80-53be-b1e1-88943552f016,,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_AcquisitionNumbers,1,,,,225272/2244,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92750,"dlod={""name"":""Legaat Jules Baetes (1938)"",""ark"":""ark:/24970/x0/728fbc45-c264-5207-8c63-47d6f6b26f6c"",""uri"":""/repositories/11/archival_objects/9924253"",""id"":""isad:lh:92750"",""resourceName"":""Affichecollectie van ~[Museum Vleeshuis](au::13319)~"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/9867115"",""resourceID"":""isad:lh:92216"",""capacity"":""Legaat Jules Baetes (1938)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/728fbc45-c264-5207-8c63-47d6f6b26f6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken.lhdragerps,canvas (textile material),,,,,,,,,,,,,,,,,,,,,,,,,,,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,100 x 69 ,,,,,,,,,,,,"100 x 69  - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1000,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,690,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:33979_#1,225272/2244,AV.38.5.10.186,50e920ea-6b80-53be-b1e1-88943552f016,,isad:lh:92750,,,,,,,,,,,,,,,,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac983228-424f-52b8-ac06-92a8fce02441,au::61663,dr,printers (people),,,,,,,,
50e920ea-6b80-53be-b1e1-88943552f016,tg:lhps:33979_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.0,permission required
