ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:17035_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/c167abf2-b069-5f07-aee1-7240d54b4fca,object identifier,,,,,,,,,,,
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,e22_AcquisitionNumbers,1,,,,216790,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,59 x 36,,,,,,,,,,,,"59 x 36 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,590,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,360,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:17035_#1,216790,C 1647 / A,c167abf2-b069-5f07-aee1-7240d54b4fca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca811787-881b-5a2d-90fd-89619f9a896f,au::22157,dr,printers (people),,,,,,,,,,,,,,,,,,
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0,permission required,,,,,,,,
c167abf2-b069-5f07-aee1-7240d54b4fca,tg:lhps:17035_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n2TFZkQOXpJFYcfVBwxqjy3D,lhps,https://dams.antwerpen.be/iiif/n2TFZkQOXpJFYcfVBwxqjy3D/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/n2TFZkQOXpJFYcfVBwxqjy3D,DAMS Image,lhps,Affiche
