ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:33875_#1,https://data.letterenhuis.be/ark:/24970/6f90e031-2754-5726-9392-32b99e786458,,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_AcquisitionNumbers,1,,,,225272/2143,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92750,"dlod={""name"":""Legaat Jules Baetes (1938)"",""ark"":""ark:/24970/x0/728fbc45-c264-5207-8c63-47d6f6b26f6c"",""uri"":""/repositories/11/archival_objects/9924253"",""id"":""isad:lh:92750"",""resourceName"":""Affichecollectie van ~[Museum Vleeshuis](au::13319)~"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/9867115"",""resourceID"":""isad:lh:92216"",""capacity"":""Legaat Jules Baetes (1938)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/728fbc45-c264-5207-8c63-47d6f6b26f6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken.lhdragerps,canvas (textile material),,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,149 x 108 ,,,,,,,,,,,,"149 x 108  - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1490,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1080,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:33875_#1,225272/2143,AV.38.5.10.84,6f90e031-2754-5726-9392-32b99e786458,,isad:lh:92750,,,,,,,,,,,,,,,,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2df3c41-4e39-5886-8c50-685b0006ad7c,au::57231,dr,printers (people),,,,,,,,
6f90e031-2754-5726-9392-32b99e786458,tg:lhps:33875_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,permission required
