ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:18331_#1,https://data.letterenhuis.be/ark:/24970/06e13ee5-53a1-5de5-96c5-69462a838ec9,,,
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,e22_AcquisitionNumbers,1,,,,107772/23,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,e22_Acquisitions,1,tr:lh:5480,"dlod={""name"":""Archief van Etienne le Compte"",""ark"":""ark:/24970/x0/cd65f0c2-feb5-507a-ab58-9e1ab1491dfe"",""uri"":""/repositories/11/accessions/586363"",""id"":""tr:lh:5480"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/cd65f0c2-feb5-507a-ab58-9e1ab1491dfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92654,"dlod={""name"":""Affiches i.v.m. ~[Etienne le Compte](au::4272)~"",""ark"":""ark:/24970/x0/42c2c031-5a62-5922-946c-66b89c7af5e1"",""uri"":""/repositories/11/archival_objects/9913981"",""id"":""isad:lh:92654"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van ~[Etienne le Compte](au::4272)~"",""resourceArk"":""ark:/24970/x0/f414f263-346f-5e90-8bb2-428ba2de4a55"",""resourceURI"":""/repositories/11/resources/484713"",""resourceID"":""isad:lh:4530"",""capacity"":""Affiches i.v.m. ~[Etienne le Compte](au::4272)~"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/42c2c031-5a62-5922-946c-66b89c7af5e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,47 x 35,,,,,,,,,,,,"47 x 35 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,470,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,350,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:18331_#1,107772/23,C 338662 / A,06e13ee5-53a1-5de5-96c5-69462a838ec9,tr:lh:5480,isad:lh:92654,,,,,,,,,,,,,,,,,
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
06e13ee5-53a1-5de5-96c5-69462a838ec9,tg:lhps:18331_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.0,permission required
