ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:33297_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,object identifier,,,,,,,,,,,
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,e22_AcquisitionNumbers,1,,,,225272/1200,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92873,"dlod={""name"":""Aankoop Henri Grell (1914)"",""ark"":""ark:/24970/x0/3261f836-1b4f-54de-a827-75d0c490d29e"",""uri"":""/repositories/11/archival_objects/9937414"",""id"":""isad:lh:92873"",""resourceName"":""Affichecollectie van Museum Vleeshuis"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/9867115"",""resourceID"":""isad:lh:92216"",""capacity"":""Aankoop Henri Grell (1914)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/3261f836-1b4f-54de-a827-75d0c490d29e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken.lhdragerps,canvas (textile material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"64,5 x 81 (Linnen: 68 x 84)",,,,,,,,,,,,"64,5 x 81 (Linnen: 68 x 84) - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:33297_#1,225272/1200,AV.14.6.1138,c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,,isad:lh:92873,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c770e0aa-ff7c-5d01-adf1-e03f1f22138a,au::46007,dr,printers (people),,,,,,,,,,,,,,,,,,
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.0,permission required,,,,,,,,
c2402e3f-a0e6-5df6-9fb8-12b2bc48b470,tg:lhps:33297_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N1aQbltNvYm6nZLiJIqg40RY,lhps,https://dams.antwerpen.be/iiif/N1aQbltNvYm6nZLiJIqg40RY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/N1aQbltNvYm6nZLiJIqg40RY,DAMS Image,lhps,Affiche
