ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:6156_#1,https://data.letterenhuis.be/ark:/24970/9a6de297-0ae4-5f27-89e2-5a45debbc7ae,,,
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,e22_AcquisitionNumbers,1,,,,134087,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken.lhdragerps,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,119 x 80,,,,,,,,,,,,"119 x 80 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1190,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,800,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:6156_#1,134087,O 295 / A (LH.235),9a6de297-0ae4-5f27-89e2-5a45debbc7ae,,,,,,,,,,,,,,,,,,,
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331d4098-d725-50ed-ba0d-96ac4742e09d,au::46006,dr,printers (people),,,,,,,,
9a6de297-0ae4-5f27-89e2-5a45debbc7ae,tg:lhps:6156_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.0,permission required
