ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:36608_#2,https://data.letterenhuis.be/ark:/24970/5917aa56-6df7-503d-a426-790e23dfaaad,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_AcquisitionNumbers,2,,,,300035/118,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_Acquisitions,2,tr:lh:9999,"dlod={""name"":""Affichecollectie Museum Plantin-Moretus/Stedelijk Prentenkabinet"",""ark"":""ark:/24970/x0/ee28e167-ceb3-533a-a133-4a27a988147d"",""uri"":""/repositories/11/accessions/1069896"",""id"":""tr:lh:9999"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ee28e167-ceb3-533a-a133-4a27a988147d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_AnnotationsMaterial,2,,,,,,adm.note,Opgekleefd op doek,Opgekleefd op doek,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_Archives,2,,,,,,,,,,,isad:lh:97845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"102 x 66,5",,,,,,,,,,,,"102 x 66,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1020,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,665,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:36608_#2,300035/118,"M 935 (Pl. IX, 118)",5917aa56-6df7-503d-a426-790e23dfaaad,tr:lh:9999,isad:lh:97845,Opgekleefd op doek,,,remarks,Nederlands,,,,,,,,,,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b38d1bd-2fb4-5441-9763-9496f3dec9d2,au::45671,dr,printers (people),,,,,,,,
5917aa56-6df7-503d-a426-790e23dfaaad,tg:lhps:36608_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.0,permission required
