ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:12524_#1,https://data.letterenhuis.be/ark:/24970/6b5a3cd8-c70f-5ebc-a725-dc40142af409,,,
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,e22_AcquisitionNumbers,1,,,,213075,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,e22_Acquisitions,1,tr:lh:7634,"dlod={""name"":""Oningeschreven gevonden in 2006"",""ark"":""ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c"",""uri"":""/repositories/11/accessions/816841"",""id"":""tr:lh:7634"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"72 x 53,5",,,,,,,,,,,,"72 x 53,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,720,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,535,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:12524_#1,213075,C 34 / A,6b5a3cd8-c70f-5ebc-a725-dc40142af409,tr:lh:7634,,,,,,,,,,,,,,,,,,
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,dr,printers (people),,,,,,,,
6b5a3cd8-c70f-5ebc-a725-dc40142af409,tg:lhps:12524_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.0,permission required
