ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:15926_#1,https://data.letterenhuis.be/ark:/24970/17a9aa51-d77d-5258-8be1-d9838d812592,,,
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,e22_AcquisitionNumbers,1,,,,212711,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,e22_Acquisitions,1,tr:lh:7634,"dlod={""name"":""Oningeschreven gevonden in 2006"",""ark"":""ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c"",""uri"":""/repositories/11/accessions/816841"",""id"":""tr:lh:7634"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"40,5 x 29,5",,,,,,,,,,,,"40,5 x 29,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,405,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,295,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:15926_#1,212711,A 4269 / A,17a9aa51-d77d-5258-8be1-d9838d812592,tr:lh:7634,,,,,,,,,,,,,,,,,,
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b00f905e-46b2-5ab5-b104-f00d8853796a,au::44744,dr,printers (people),,,,,,,,
17a9aa51-d77d-5258-8be1-d9838d812592,tg:lhps:15926_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.0,permission required
