ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:3004_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/80b770f1-1ee4-555a-b219-be402c24f5b1,object identifier,,,,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,e22_AcquisitionNumbers,1,,,,181528,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/751036"",""id"":""tr:lh:7019"",""date"":""1992-08-13"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,40 x 30,,,,,,,,,,,,"40 x 30 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,300,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:3004_#1,181528,H 262 / A,80b770f1-1ee4-555a-b219-be402c24f5b1,tr:lh:7019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82dcb04e-e35b-5a78-b9a6-c5fd3394e4d9,au::47320,dr,printers (people),,,,,,,,,,,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,permission required,,,,,,,,
80b770f1-1ee4-555a-b219-be402c24f5b1,tg:lhps:3004_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I2gxOURqeOFHeOXJXgcaj9zj,lhps,https://dams.antwerpen.be/iiif/I2gxOURqeOFHeOXJXgcaj9zj/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I2gxOURqeOFHeOXJXgcaj9zj,DAMS Image,lhps,Affiche
