ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:51258_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a4d77704-e228-50a2-8634-943cef2c5f4f,object identifier,,,,,,,,,,,
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,e22_AcquisitionNumbers,1,,,,225294/511,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"59,5 x 38",,,,,,,,,,,,"59,5 x 38 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,595,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,380,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:51258_#1,225294/511,T 16122 / A,a4d77704-e228-50a2-8634-943cef2c5f4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116ca0a2-98f9-5da4-9ea6-44a4f4faf37b,au::48606,dr,printers (people),,,,,,,,,,,,,,,,,,
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,permission required,,,,,,,,
a4d77704-e228-50a2-8634-943cef2c5f4f,tg:lhps:51258_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2OT5UDKHXOMRbeOuD58QYcI,lhps,https://dams.antwerpen.be/iiif/P2OT5UDKHXOMRbeOuD58QYcI/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/P2OT5UDKHXOMRbeOuD58QYcI,DAMS Image,lhps,Affiche
