ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:54754_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/3b880da3-1abb-5f35-bf31-dd48c584f059,object identifier,,,,,,,,,,,
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,e22_AcquisitionNumbers,1,,,,225045/522,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,e22_Acquisitions,1,tr:lh:9938,"dlod={""name"":""Affichecollectie van het Provinciaal Museum Sterckshof"",""ark"":""ark:/24970/x0/aa50c975-78a9-51a3-882f-e015fae40949"",""uri"":""/repositories/11/accessions/1063369"",""id"":""tr:lh:9938"",""date"":""2007-03-13"",""granter"":""Provinciaal Museum Sterckshof"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/aa50c975-78a9-51a3-882f-e015fae40949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"59,5 x 37",,,,,,,,,,,,"59,5 x 37 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,595,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,370,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:54754_#1,225045/522,T 493 / A,3b880da3-1abb-5f35-bf31-dd48c584f059,tr:lh:9938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.0,permission required,,,,,,,,
3b880da3-1abb-5f35-bf31-dd48c584f059,tg:lhps:54754_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s1mMNdlDCCOJYT9oSrkr7r3U,lhps,https://dams.antwerpen.be/iiif/s1mMNdlDCCOJYT9oSrkr7r3U/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/s1mMNdlDCCOJYT9oSrkr7r3U,DAMS Image,lhps,Affiche
