ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:3449_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ee8dfa32-c50e-527d-aa40-b3c60df90db0,object identifier,,,,,,,,,,,
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,e22_AcquisitionNumbers,1,,,,39863/4,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,e22_Acquisitions,1,tr:lh:2102,"dlod={""name"":""Schenking van IJzerbedevaartcomité"",""ark"":""ark:/24970/x0/9a9e61f3-c675-50a8-abcc-005bbc77193f"",""uri"":""/repositories/11/accessions/224917"",""id"":""tr:lh:2102"",""date"":""1949-11-16"",""granter"":""IJzerbedevaartcomité"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9a9e61f3-c675-50a8-abcc-005bbc77193f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,100 x 59,,,,,,,,,,,,"100 x 59 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1000,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,590,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:3449_#1,39863/4,Y 952 / A,ee8dfa32-c50e-527d-aa40-b3c60df90db0,tr:lh:2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.0,permission required,,,,,,,,
ee8dfa32-c50e-527d-aa40-b3c60df90db0,tg:lhps:3449_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l1YkUj4fOoD9tDJUZMCxJiCW,lhps,https://dams.antwerpen.be/iiif/l1YkUj4fOoD9tDJUZMCxJiCW/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/l1YkUj4fOoD9tDJUZMCxJiCW,DAMS Image,lhps,Affiche
