ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:11806_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/83b061ba-97c0-5927-ade2-ae295dcbb6e1,object identifier,,,,,,,,,,,
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,e22_AcquisitionNumbers,1,,,,200382/538,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,142 x 108,,,,,,,,,,,,"142 x 108 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1420,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1080,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:11806_#1,200382/538,"S 4685 / A (LK II,4)",83b061ba-97c0-5927-ade2-ae295dcbb6e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfc61fd-1851-5293-b6d4-1e79c41d7deb,au::23103,dr,printers (people),,,,,,,,,,,,,,,,,,
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.0,permission required,,,,,,,,
83b061ba-97c0-5927-ade2-ae295dcbb6e1,tg:lhps:11806_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GkAHXOKlVZbZjRLZD36fhnDu,lhps,https://dams.antwerpen.be/iiif/GkAHXOKlVZbZjRLZD36fhnDu/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/GkAHXOKlVZbZjRLZD36fhnDu,DAMS Image,lhps,Affiche
