ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:7497_#1,https://data.letterenhuis.be/ark:/24970/b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,,,
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,e22_AcquisitionNumbers,1,,,,182374,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/751036"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,64 x 42,,,,,,,,,,,,"64 x 42 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,640,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,420,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:7497_#1,182374,T 19665 / A,b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tr:lh:7019,,,,,,,,,,,,,,,,,,
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ec7375f-a69e-53bf-a444-ed0570ab3fa3,au::44502,dr,printers (people),,,,,,,,
b2d844a4-d5d2-54f8-a0fb-84ebca1119f8,tg:lhps:7497_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0,permission required
