ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:15533_#1,https://data.letterenhuis.be/ark:/24970/9556c108-e6fa-582d-94ed-c24af34e541a,,,
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,e22_AcquisitionNumbers,1,,,,212309,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,e22_Acquisitions,1,tr:lh:7634,"dlod={""name"":""Oningeschreven gevonden in 2006"",""ark"":""ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c"",""uri"":""/repositories/11/accessions/816841"",""id"":""tr:lh:7634"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,70 x 53,,,,,,,,,,,,"70 x 53 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,700,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,530,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:15533_#1,212309,M 284 / A,9556c108-e6fa-582d-94ed-c24af34e541a,tr:lh:7634,,,,,,,,,,,,,,,,,,
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b81f7b70-ca1a-5c34-af8a-6dc2233ba58f,au::46493,dr,printers (people),,,,,,,,
9556c108-e6fa-582d-94ed-c24af34e541a,tg:lhps:15533_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.0,permission required
