ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:50461_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,object identifier,,,,,,,,,,,
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,e22_AcquisitionNumbers,1,,,,225294/158,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,34 x 24,,,,,,,,,,,,"34 x 24 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,340,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,240,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:50461_#1,225294/158,S 4687 / A,e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062829e-dec0-5152-912f-2263079aeb9e,au::45657,dr,printers (people),,,,,,,,,,,,,,,,,,
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.0,permission required,,,,,,,,
e4611f25-6cf4-5463-bbb5-6f0e5bdb031f,tg:lhps:50461_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I2eMYih6LXPIUMKYHvdvXyuS,lhps,https://dams.antwerpen.be/iiif/I2eMYih6LXPIUMKYHvdvXyuS/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/I2eMYih6LXPIUMKYHvdvXyuS,DAMS Image,lhps,Affiche
