ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:30699_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,object identifier,,,,,,,,,,,
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,e22_AcquisitionNumbers,1,,,,225263/628,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,73 x 55,,,,,,,,,,,,"73 x 55 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,730,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:30699_#1,225263/628,S 535 / A,dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003e6165-0008-527b-8cb7-98e5e78747fd,au::44568,dr,printers (people),,,,,,,,,,,,,,,,,,
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,permission required,,,,,,,,
dd6bb27b-61ff-5f5b-b67b-a8d459a64a81,tg:lhps:30699_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1GcnVnPAVKVANVQETbtrDF1,lhps,https://dams.antwerpen.be/iiif/S1GcnVnPAVKVANVQETbtrDF1/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S1GcnVnPAVKVANVQETbtrDF1,DAMS Image,lhps,Affiche
