ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:1137_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/4c2e3883-45ac-5926-b6a9-3b9946d13900,object identifier,,,,,,,,,,,
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,e22_AcquisitionNumbers,1,,,,239047,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,35 x 50,,,,,,,,,,,,"35 x 50 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,350,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,500,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:1137_#1,239047,C 33773 / A,4c2e3883-45ac-5926-b6a9-3b9946d13900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a6ec71-6014-5000-a76d-34723b273fe4,au::6501,dr,printers (people),,,,,,,,,,,,,,,,,,
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,permission required,,,,,,,,
4c2e3883-45ac-5926-b6a9-3b9946d13900,tg:lhps:1137_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v1TYaBTpiQFUXdZie8W6PkIY,lhps,https://dams.antwerpen.be/iiif/v1TYaBTpiQFUXdZie8W6PkIY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/v1TYaBTpiQFUXdZie8W6PkIY,DAMS Image,lhps,Affiche
