ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:4972_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/51e0dea6-ee19-5360-b908-964fab8b6086,object identifier,,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_AcquisitionNumbers,1,,,,134056,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,Opgekleefd op papier,Opgekleefd op papier,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92204,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/7ad2ec47-699f-5287-bcf6-d44aaae1d10e"",""uri"":""/repositories/11/archival_objects/9865831"",""id"":""isad:lh:92204"",""resourceName"":""Affichecollectie van Volkskundemuseum"",""resourceArk"":""ark:/24970/x0/ff3a8704-5c39-58a1-b9d0-7068a2eabc89"",""resourceURI"":""/repositories/11/resources/9865510"",""resourceID"":""isad:lh:92201"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/7ad2ec47-699f-5287-bcf6-d44aaae1d10e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,118 x 85,,,,,,,,,,,,"118 x 85 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1180,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,850,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:4972_#1,134056,P 19597 / A (LH.260),51e0dea6-ee19-5360-b908-964fab8b6086,,isad:lh:92204,Opgekleefd op papier,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fecf2d01-6ea4-5a9a-b61b-c0613be97276,au::44492,dr,printers (people),,,,,,,,,,,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.0,permission required,,,,,,,,
51e0dea6-ee19-5360-b908-964fab8b6086,tg:lhps:4972_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R1MOgKmIiVIOtfPWWaCFZNOj,lhps,https://dams.antwerpen.be/iiif/R1MOgKmIiVIOtfPWWaCFZNOj/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/R1MOgKmIiVIOtfPWWaCFZNOj,DAMS Image,lhps,Affiche
