ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:2479_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/567d57a9-cdfc-5eb4-865c-fb3116f7a59a,object identifier,,,,,,,,,,,
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,e22_AcquisitionNumbers,1,,,,77894/77,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,e22_Acquisitions,1,tr:lh:4061,"dlod={""name"":""Schenking van Domien de Gruyter"",""ark"":""ark:/24970/x0/faedd0a1-56f8-592d-8c6d-2c16f802a559"",""uri"":""/repositories/11/accessions/434530"",""id"":""tr:lh:4061"",""date"":""1968-03-15"",""granter"":""Dominique de Gruyter"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/faedd0a1-56f8-592d-8c6d-2c16f802a559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 20,,,,,,,,,,,,"60 x 20 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,600,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,200,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:2479_#1,77894/77,F 131 / B (413),567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tr:lh:4061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.0,permission required,,,,,,,,
567d57a9-cdfc-5eb4-865c-fb3116f7a59a,tg:lhps:2479_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1QGBIbb5sPZWaKVrQwzYcJo,lhps,https://dams.antwerpen.be/iiif/C1QGBIbb5sPZWaKVrQwzYcJo/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/C1QGBIbb5sPZWaKVrQwzYcJo,DAMS Image,lhps,Affiche
