ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:50438_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/cc3367d4-b89c-597d-a868-1d60a70a56b2,object identifier,,,,,,,,,,,
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,e22_AcquisitionNumbers,1,,,,225294/137,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"49,5 x 63",,,,,,,,,,,,"49,5 x 63 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,495,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,630,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:50438_#1,225294/137,S 395 / A,cc3367d4-b89c-597d-a868-1d60a70a56b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422d15f1-5a03-5fe7-8453-2e249e35b85c,au::45456,dr,printers (people),,,,,,,,,,,,,,,,,,
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,permission required,,,,,,,,
cc3367d4-b89c-597d-a868-1d60a70a56b2,tg:lhps:50438_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1CsVMkmVbOQgOOjij9jmlkc,lhps,https://dams.antwerpen.be/iiif/B1CsVMkmVbOQgOOjij9jmlkc/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/B1CsVMkmVbOQgOOjij9jmlkc,DAMS Image,lhps,Affiche
