ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:8759_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/df66b1fe-4e0e-501b-9139-e40b0b2aa088,object identifier,,,,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,e22_AcquisitionNumbers,1,,,,110285,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,e22_Acquisitions,1,tr:lh:5535,"dlod={""name"":""Archief van Stijn Streuvels"",""ark"":""ark:/24970/x0/24af1ceb-de7c-5f67-bbe4-618a85e1d63b"",""uri"":""/repositories/11/accessions/592248"",""id"":""tr:lh:5535"",""date"":""1980-01-14"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/24af1ceb-de7c-5f67-bbe4-618a85e1d63b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92532,"dlod={""name"":""Affiches i.v.m. Stijn Streuvels"",""ark"":""ark:/24970/x0/956cc6d8-6f28-5138-ba86-66abfffb9497"",""uri"":""/repositories/11/archival_objects/9900927"",""id"":""isad:lh:92532"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van Stijn Streuvels"",""resourceArk"":""ark:/24970/x0/8e2ef0d0-0956-564a-9da3-deb1a679c8e4"",""resourceURI"":""/repositories/11/resources/1822"",""resourceID"":""isad:lh:17"",""capacity"":""Affiches i.v.m. Stijn Streuvels"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/956cc6d8-6f28-5138-ba86-66abfffb9497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,32 x 45,,,,,,,,,,,,"32 x 45 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,320,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,450,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:8759_#1,110285,S 935 / A,df66b1fe-4e0e-501b-9139-e40b0b2aa088,tr:lh:5535,isad:lh:92532,,,,,,,,,,,,,,,,,,,,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.0,permission required,,,,,,,,
df66b1fe-4e0e-501b-9139-e40b0b2aa088,tg:lhps:8759_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L1vQbWFN9mbSJZaTZI6wj98r,lhps,https://dams.antwerpen.be/iiif/L1vQbWFN9mbSJZaTZI6wj98r/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/L1vQbWFN9mbSJZaTZI6wj98r,DAMS Image,lhps,Affiche
