ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:45224_#1,https://data.letterenhuis.be/ark:/24970/1f682747-948e-54ea-bcd4-2778429748c5,,,
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,e22_AcquisitionNumbers,1,,,,225212/106,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/842628"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"63,5 x 37,5",,,,,,,,,,,,"63,5 x 37,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,635,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,375,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:45224_#1,225212/106,H 6935 / A,1f682747-948e-54ea-bcd4-2778429748c5,tr:lh:7875,,,,,,,,,,,,,,,,,,
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d3ab1e-1cfa-5ab7-8692-63f766fc14e8,au::44876,dr,printers (people),,,,,,,,
1f682747-948e-54ea-bcd4-2778429748c5,tg:lhps:45224_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.0,permission required
