ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:46051_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,object identifier,,,,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,e22_AcquisitionNumbers,1,,,,225212/347,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/842628"",""id"":""tr:lh:7875"",""date"":""2005-05-02"",""granter"":""Openluchtmuseum der Beeldhouwkunst Middelheim"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,40 x 40,,,,,,,,,,,,"40 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:46051_#1,225212/347,K 9935 / A,78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tr:lh:7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189f625c-cd89-5f11-beaf-018299f31f96,au::46429,dr,printers (people),,,,,,,,,,,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.0,permission required,,,,,,,,
78dd04ca-cd91-55a2-9cde-65bd5c7e9ab8,tg:lhps:46051_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G2HFVoMgJHddM7YVaZNkp6RU,lhps,https://dams.antwerpen.be/iiif/G2HFVoMgJHddM7YVaZNkp6RU/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/G2HFVoMgJHddM7YVaZNkp6RU,DAMS Image,lhps,Affiche
