ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:54047_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/d82c13c3-5a8c-51ae-9cbf-143009cdd465,object identifier,,,,,,,,,,,
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,e22_Acquisitions,1,tr:lh:110342,"dlod={""name"":""Affichecollectie verzameld door het Muziekcentrum Vlaanderen"",""ark"":""ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2"",""uri"":""/repositories/11/accessions/11806597"",""id"":""tr:lh:110342"",""date"":""2014-05-08"",""granter"":""Muziekcentrum Vlaanderen"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a1d60a67-ed22-57d5-8bac-25228bbfa3e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,64 x 45,,,,,,,,,,,,"64 x 45 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,640,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,450,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:54047_#1,,B 76558 / A,d82c13c3-5a8c-51ae-9cbf-143009cdd465,tr:lh:110342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742b6fe7-df07-5d53-ac19-4eba4f30b907,au::57784,dr,printers (people),,,,,,,,,,,,,,,,,,
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,permission required,,,,,,,,
d82c13c3-5a8c-51ae-9cbf-143009cdd465,tg:lhps:54047_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K2NWPOPZaJAjfPcLap6oE24O,lhps,https://dams.antwerpen.be/iiif/K2NWPOPZaJAjfPcLap6oE24O/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/K2NWPOPZaJAjfPcLap6oE24O,DAMS Image,lhps,Affiche
