ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:51709_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/9aa3ad66-2101-5873-8772-d0be5692a6de,object identifier,,,,,,,,,,,
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,e22_AcquisitionNumbers,1,,,,225295/92,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"59,5 x 30",,,,,,,,,,,,"59,5 x 30 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,595,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,300,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:51709_#1,225295/92,T 16123 / A,9aa3ad66-2101-5873-8772-d0be5692a6de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4cc8fe7-33b6-5839-940e-07b18e416e89,au::46335,dr,printers (people),,,,,,,,,,,,,,,,,,
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.0,permission required,,,,,,,,
9aa3ad66-2101-5873-8772-d0be5692a6de,tg:lhps:51709_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J1cAksSeiclUaXcugSWzJMMu,lhps,https://dams.antwerpen.be/iiif/J1cAksSeiclUaXcugSWzJMMu/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/J1cAksSeiclUaXcugSWzJMMu,DAMS Image,lhps,Affiche
