ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:20835_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/1426119b-4443-508a-9bb6-88041616611e,object identifier,,,,,,,,,,,
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,e22_AcquisitionNumbers,1,,,,215084/27a,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"38 x 50,5",,,,,,,,,,,,"38 x 50,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,380,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,505,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:20835_#1,215084/27a,H 155 / A,1426119b-4443-508a-9bb6-88041616611e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3e136d2-66e7-502d-89b2-765d7ac9f9ef,au::44366,dr,printers (people),,,,,,,,,,,,,,,,,,
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.0,permission required,,,,,,,,
1426119b-4443-508a-9bb6-88041616611e,tg:lhps:20835_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w8X89NfHQA8MveeV2O9bBrYI,lhps,https://dams.antwerpen.be/iiif/w8X89NfHQA8MveeV2O9bBrYI/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/w8X89NfHQA8MveeV2O9bBrYI,DAMS Image,lhps,Affiche
