ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:34391_#2,record identifiers,https://data.letterenhuis.be/ark:/24970/c807d04c-36ad-541a-bcd5-5529c52479bc,object identifier,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_AcquisitionNumbers,2,,,,183485/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_Acquisitions,2,tr:lh:7308,"dlod={""name"":""Archiefstukken van J.-E. Buschmann"",""ark"":""ark:/24970/x0/26f1de31-7dea-5a2d-bbae-1337c46ecc03"",""uri"":""/repositories/11/accessions/781959"",""id"":""tr:lh:7308"",""date"":""1993-04-08"",""granter"":""J.-E. Buschmann"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/26f1de31-7dea-5a2d-bbae-1337c46ecc03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_AnnotationsMaterial,2,,,,,,adm.note,"gesign. in potlood: ""par G. Jos B.""","gesign. in potlood: ""par G. Jos B.""",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_Carrier,1,,,,,,,,,,,,,,kenmerken.lhdragerps,canvas (textile material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,48 x 33,,,,,,,,,,,,"48 x 33 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,480,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,330,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:34391_#2,183485/1,K 9885/A,c807d04c-36ad-541a-bcd5-5529c52479bc,tr:lh:7308,,"gesign. in potlood: ""par G. Jos B.""",,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_ProductionActors,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b38d1bd-2fb4-5441-9763-9496f3dec9d2,au::45671,dr,printers (people),,,,,,,,,,,,,,,,,,
c807d04c-36ad-541a-bcd5-5529c52479bc,tg:lhps:34391_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.0,permission required,,,,,,,,
