ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:8053_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/be089943-c947-583d-87cd-254116e8eb4d,object identifier,,,,,,,,,,,
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,e22_AcquisitionNumbers,1,,,,49397,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,e22_Acquisitions,1,tr:lh:9795,"dlod={""name"":""Schenking drukkerij Bernaerts"",""ark"":""ark:/24970/x0/86e0f8e4-62e6-5898-91b0-b13a9d1ab742"",""uri"":""/repositories/11/accessions/1048068"",""id"":""tr:lh:9795"",""date"":""1954-02-15"",""granter"":""Drukkerij en Publiciteit Bernaerts"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/86e0f8e4-62e6-5898-91b0-b13a9d1ab742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,28 x 36,,,,,,,,,,,,"28 x 36 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,280,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,360,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:8053_#1,49397,C 33867 / A,be089943-c947-583d-87cd-254116e8eb4d,tr:lh:9795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.0,permission required,,,,,,,,
be089943-c947-583d-87cd-254116e8eb4d,tg:lhps:8053_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k2JqFIRAe9TIRkXRTbp0Tpty,lhps,https://dams.antwerpen.be/iiif/k2JqFIRAe9TIRkXRTbp0Tpty/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/k2JqFIRAe9TIRkXRTbp0Tpty,DAMS Image,lhps,Affiche
