ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:7842_#3,https://data.letterenhuis.be/ark:/24970/b160d84d-d39f-5552-9b9b-3a79d4772ee3,,,
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,e22_AcquisitionNumbers,3,,,,137137/33a,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,e22_Acquisitions,3,tr:lh:5863,"dlod={""name"":""Archief van Jozef Goossenaerts"",""ark"":""ark:/24970/x0/f4cf7756-720d-5269-b761-2425e802c168"",""uri"":""/repositories/11/accessions/627344"",""id"":""tr:lh:5863"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f4cf7756-720d-5269-b761-2425e802c168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"84,5 x 62",,,,,,,,,,,,"84,5 x 62 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,845,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,620,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,e22_Items,3,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:7842_#3,137137/33a,H 721 / A,b160d84d-d39f-5552-9b9b-3a79d4772ee3,tr:lh:5863,,,,,,,,,,,,,,,,,,
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2eda199-972f-53bb-9091-0617a9cb40bd,au::44281,dr,printers (people),,,,,,,,
b160d84d-d39f-5552-9b9b-3a79d4772ee3,tg:lhps:7842_#3,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.0,permission required
