ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:36440_#1,https://data.letterenhuis.be/ark:/24970/359bf170-d0c3-5fe6-8828-d0019ea6f869,,,
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,e22_AcquisitionNumbers,1,,,,225272/1598,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92876,"dlod={""name"":""Oude collectie"",""ark"":""ark:/24970/x0/b048acf4-db43-5cc8-afc4-c29664ff1ab7"",""uri"":""/repositories/11/archival_objects/9937735"",""id"":""isad:lh:92876"",""resourceName"":""Affichecollectie van ~[Museum Vleeshuis](au::13319)~"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/9867115"",""resourceID"":""isad:lh:92216"",""capacity"":""Oude collectie"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b048acf4-db43-5cc8-afc4-c29664ff1ab7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"73,5 x 42,5",,,,,,,,,,,,"73,5 x 42,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,735,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,425,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:36440_#1,225272/1598,AV.5694,359bf170-d0c3-5fe6-8828-d0019ea6f869,,isad:lh:92876,,,,,,,,,,,,,,,,,
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765b7370-f981-558a-9c44-12cf104e0e5a,au::59068,dr,printers (people),,,,,,,,
359bf170-d0c3-5fe6-8828-d0019ea6f869,tg:lhps:36440_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.0,permission required
