ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:40928_#1,https://data.letterenhuis.be/ark:/24970/232073c6-575a-5de3-86cf-b65e8e280b6c,,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_AcquisitionNumbers,1,,,,77213/25,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_Acquisitions,1,tr:lh:4035,"dlod={""name"":""Archiefstukken van Roger Avermaete"",""ark"":""ark:/24970/x0/c62961b7-6261-51f0-a9ab-32e8fd8fa284"",""uri"":""/repositories/11/accessions/431748"",""id"":""tr:lh:4035"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c62961b7-6261-51f0-a9ab-32e8fd8fa284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92462,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/9db3d6fa-9eb0-5f16-adb0-97d6244c1864"",""uri"":""/repositories/11/archival_objects/9893437"",""id"":""isad:lh:92462"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van ~[Roger Avermaete](au::850)~"",""resourceArk"":""ark:/24970/x0/aadb1e20-a943-5fa3-9f77-0230c74c84c1"",""resourceURI"":""/repositories/11/resources/107431"",""resourceID"":""isad:lh:1004"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/9db3d6fa-9eb0-5f16-adb0-97d6244c1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,120 x 85,,,,,,,,,,,,"120 x 85 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1200,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,850,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:40928_#1,77213/25,V 906983 / A,232073c6-575a-5de3-86cf-b65e8e280b6c,tr:lh:4035,isad:lh:92462,,,,,,,,,,,,,,,,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b00f905e-46b2-5ab5-b104-f00d8853796a,au::44744,dr,printers (people),,,,,,,,
232073c6-575a-5de3-86cf-b65e8e280b6c,tg:lhps:40928_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.0,permission required
