ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:10415_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/883c3ff5-da2f-5710-94b8-82f5748adc3d,object identifier,,,,,,,,,,,
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,e22_AcquisitionNumbers,1,,,,170738,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,e22_Acquisitions,1,tr:lh:6892,"dlod={""name"":""Aankoop bij Kunsthandel De Roos"",""ark"":""ark:/24970/x0/a64914d5-4751-5006-a7c0-762962efe559"",""uri"":""/repositories/11/accessions/737447"",""id"":""tr:lh:6892"",""date"":""1993-11-17"",""granter"":""Kunsthandel De Roos"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a64914d5-4751-5006-a7c0-762962efe559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,42 x 30,,,,,,,,,,,,"42 x 30 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,420,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,300,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:10415_#1,170738,S 83965 / A,883c3ff5-da2f-5710-94b8-82f5748adc3d,tr:lh:6892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.0,permission required,,,,,,,,
883c3ff5-da2f-5710-94b8-82f5748adc3d,tg:lhps:10415_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n2KVp4iRdhtZlTFftjwIXTkk,lhps,https://dams.antwerpen.be/iiif/n2KVp4iRdhtZlTFftjwIXTkk/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/n2KVp4iRdhtZlTFftjwIXTkk,DAMS Image,lhps,Affiche
