ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:50295_#1,https://data.letterenhuis.be/ark:/24970/21cc3575-46ff-5f8b-950e-b6f92f2f859e,,,
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,e22_AcquisitionNumbers,1,,,,225045/79,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,e22_Acquisitions,1,tr:lh:9938,"dlod={""name"":""Affichecollectie van het Provinciaal Museum Sterckshof"",""ark"":""ark:/24970/x0/aa50c975-78a9-51a3-882f-e015fae40949"",""uri"":""/repositories/11/accessions/1063369"",""id"":""tr:lh:9938"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/aa50c975-78a9-51a3-882f-e015fae40949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"61,5 x 33",,,,,,,,,,,,"61,5 x 33 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,615,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,330,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:50295_#1,225045/79,R 805 / A,21cc3575-46ff-5f8b-950e-b6f92f2f859e,tr:lh:9938,,,,,,,,,,,,,,,,,,
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a6ec71-6014-5000-a76d-34723b273fe4,au::6501,dr,printers (people),,,,,,,,
21cc3575-46ff-5f8b-950e-b6f92f2f859e,tg:lhps:50295_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.0,permission required
