ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:13503_#1,https://data.letterenhuis.be/ark:/24970/44e8618f-55ed-5512-89c8-e6bbf1ad970f,,,
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,e22_AcquisitionNumbers,1,,,,214039,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,e22_Acquisitions,1,tr:lh:7632,"dlod={""name"":""Oningeschreven gevonden in 2005"",""ark"":""ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776"",""uri"":""/repositories/11/accessions/816627"",""id"":""tr:lh:7632"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7f767ed7-edb6-5f98-b38f-0075206c5776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,70 x 40,,,,,,,,,,,,"70 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,700,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:13503_#1,214039,S 4687 / A,44e8618f-55ed-5512-89c8-e6bbf1ad970f,tr:lh:7632,,,,,,,,,,,,,,,,,,
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9baa413a-02cf-5061-a2a1-fb0bd678ad70,au::8058,dr,printers (people),,,,,,,,
44e8618f-55ed-5512-89c8-e6bbf1ad970f,tg:lhps:13503_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.0,permission required
