ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:35962_#1,https://data.letterenhuis.be/ark:/24970/3c8a9070-0b64-59ac-93af-0a517ffc750f,,,
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,e22_AcquisitionNumbers,1,,,,225272/3007,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92875,"dlod={""name"":""Moderne collectie"",""ark"":""ark:/24970/x0/b7c9d269-ae63-5922-a46b-df393367ee6c"",""uri"":""/repositories/11/archival_objects/9937628"",""id"":""isad:lh:92875"",""resourceName"":""Affichecollectie van ~[Museum Vleeshuis](au::13319)~"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/9867115"",""resourceID"":""isad:lh:92216"",""capacity"":""Moderne collectie"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b7c9d269-ae63-5922-a46b-df393367ee6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,50 x 35,,,,,,,,,,,,"50 x 35 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,500,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,350,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:35962_#1,225272/3007,AV.93.9.428,3c8a9070-0b64-59ac-93af-0a517ffc750f,,isad:lh:92875,,,,,,,,,,,,,,,,,
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a6ec71-6014-5000-a76d-34723b273fe4,au::6501,dr,printers (people),,,,,,,,
3c8a9070-0b64-59ac-93af-0a517ffc750f,tg:lhps:35962_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.0,permission required
