ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:8752_#2,https://data.letterenhuis.be/ark:/24970/23989c19-0398-5da6-b040-83b7fc3573a4,,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_AcquisitionNumbers,2,,,,225212/656,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_Acquisitions,2,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/842628"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_Archives,2,,,,,,,,,,,isad:lh:92200,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769"",""uri"":""/repositories/11/archival_objects/9865403"",""id"":""isad:lh:92200"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van ~[Openluchtmuseum der Beeldhouwkunst Middelheim](au::14116)~"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/9865082"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,92 x 60,,,,,,,,,,,,"92 x 60 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,920,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,600,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:8752_#2,225212/656,V 2503 / A,23989c19-0398-5da6-b040-83b7fc3573a4,tr:lh:7875,isad:lh:92200,,,,,,,,,,,,,,,,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83345e68-89b3-5a8e-be56-30a2eead86df,au::44405,dr,printers (people),,,,,,,,
23989c19-0398-5da6-b040-83b7fc3573a4,tg:lhps:8752_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.0,permission required
