ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:15927_#1,https://data.letterenhuis.be/ark:/24970/4f686846-af90-564c-bf9f-1fbe97b9fb29,,,
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,e22_AcquisitionNumbers,1,,,,212712,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,e22_Acquisitions,1,tr:lh:7634,"dlod={""name"":""Oningeschreven gevonden in 2006"",""ark"":""ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c"",""uri"":""/repositories/11/accessions/816841"",""id"":""tr:lh:7634"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8d1b70aa-73ce-59aa-8348-4d2ff7c00b8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"52 x 34,5",,,,,,,,,,,,"52 x 34,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,520,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,345,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:15927_#1,212712,A 4269 / A,4f686846-af90-564c-bf9f-1fbe97b9fb29,tr:lh:7634,,,,,,,,,,,,,,,,,,
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394154fd-ba01-5183-b642-aef8b9766f8e,au::20499,dr,printers (people),,,,,,,,
4f686846-af90-564c-bf9f-1fbe97b9fb29,tg:lhps:15927_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,permission required
