ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:4961_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e7de6fa2-813d-5514-b515-e2530eab10d5,object identifier,,,,,,,,,,,
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,e22_AcquisitionNumbers,1,,,,236007,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,120x85,,,,,,,,,,,,"120x85 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1200,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,850,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:4961_#1,236007,P 19597 / A,e7de6fa2-813d-5514-b515-e2530eab10d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95706e82-4737-5a63-8989-1211aa160549,au::44350,dr,printers (people),,,,,,,,,,,,,,,,,,
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.0,permission required,,,,,,,,
e7de6fa2-813d-5514-b515-e2530eab10d5,tg:lhps:4961_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1kUskXDkWzRIMJqtkkqY2BO,lhps,https://dams.antwerpen.be/iiif/S1kUskXDkWzRIMJqtkkqY2BO/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S1kUskXDkWzRIMJqtkkqY2BO,DAMS Image,lhps,Affiche
