ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:1114_#1,https://data.letterenhuis.be/ark:/24970/f44b5ffd-7929-55f7-84ad-518dac5c817e,,,
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,e22_AcquisitionNumbers,1,,,,181396,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/751036"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 32,,,,,,,,,,,,"60 x 32 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,600,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,320,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:1114_#1,181396,C 31 / A,f44b5ffd-7929-55f7-84ad-518dac5c817e,tr:lh:7019,,,,,,,,,,,,,,,,,,
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9556bd00-fb4b-5a10-a85f-f69580c9664d,au::44735,dr,printers (people),,,,,,,,
f44b5ffd-7929-55f7-84ad-518dac5c817e,tg:lhps:1114_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0,permission required
