ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:20691_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e46f2ea0-320d-5628-ab5d-67189c298c3d,object identifier,,,,,,,,,,,
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,e22_AcquisitionNumbers,1,,,,215080/9,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,50 x 35,,,,,,,,,,,,"50 x 35 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,500,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,350,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:20691_#1,215080/9,G 6923 / A,e46f2ea0-320d-5628-ab5d-67189c298c3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a6ec71-6014-5000-a76d-34723b273fe4,au::6501,dr,printers (people),,,,,,,,,,,,,,,,,,
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,permission required,,,,,,,,
e46f2ea0-320d-5628-ab5d-67189c298c3d,tg:lhps:20691_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laCndUebGfeSXdUfadoCJz0U,lhps,https://dams.antwerpen.be/iiif/laCndUebGfeSXdUfadoCJz0U/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/laCndUebGfeSXdUfadoCJz0U,DAMS Image,lhps,Affiche
