ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:56282_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/de98d060-90b2-59a3-bf0f-759953d81a4f,object identifier,,,,,,,,,,,
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,e22_Archives,1,,,,,,,,,,,isad:lh:109888,"dlod={""name"":""Affiches"",""ark"":""ark:/24970/x0/cf88daf2-995e-56d7-910b-2086e1b3f743"",""uri"":""/repositories/11/archival_objects/11758019"",""id"":""isad:lh:109888"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van Emmanuel de Bom"",""resourceArk"":""ark:/24970/x0/8de9b771-9a6d-5a9b-9aae-84e8cb0ef443"",""resourceURI"":""/repositories/11/resources/66343"",""resourceID"":""isad:lh:620"",""capacity"":""Affiches"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/cf88daf2-995e-56d7-910b-2086e1b3f743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,62 x 155,,,,,,,,,,,,"62 x 155 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,620,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,1550,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:56282_#1,,B 708 / A,de98d060-90b2-59a3-bf0f-759953d81a4f,,isad:lh:109888,,,,,,,,,,,,,,,,,,,,,,,,,,,
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a6ec71-6014-5000-a76d-34723b273fe4,au::6501,dr,printers (people),,,,,,,,,,,,,,,,,,
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
de98d060-90b2-59a3-bf0f-759953d81a4f,tg:lhps:56282_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K1TLWiWTIKaYhBJgVKIZC3NZ,lhps,https://dams.antwerpen.be/iiif/K1TLWiWTIKaYhBJgVKIZC3NZ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/K1TLWiWTIKaYhBJgVKIZC3NZ,DAMS Image,lhps,Affiche
