ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:3689_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/6a13bdad-eb48-505e-b678-d18b187c5016,object identifier,,,,,,,,,,,
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,e22_AcquisitionNumbers,1,,,,239356,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,31 x 48,,,,,,,,,,,,"31 x 48 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,310,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,480,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:3689_#1,239356,J 3358 / A,6a13bdad-eb48-505e-b678-d18b187c5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43ac8f40-3b94-5b1f-aecd-a2dadc474672,au::44379,dr,printers (people),,,,,,,,,,,,,,,,,,
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0,permission required,,,,,,,,
6a13bdad-eb48-505e-b678-d18b187c5016,tg:lhps:3689_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iNOb8OgDoNeZhMOdRSeqrIzT,lhps,https://dams.antwerpen.be/iiif/iNOb8OgDoNeZhMOdRSeqrIzT/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/iNOb8OgDoNeZhMOdRSeqrIzT,DAMS Image,lhps,Affiche
