ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:1771_#1,https://data.letterenhuis.be/ark:/24970/6827ff99-a837-53f3-bd2e-9859d71fc79b,,,
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,e22_AcquisitionNumbers,1,,,,181455,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/751036"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,61 x 31,,,,,,,,,,,,"61 x 31 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,610,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,310,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:1771_#1,181455,D 79 / A,6827ff99-a837-53f3-bd2e-9859d71fc79b,tr:lh:7019,,,,,,,,,,,,,,,,,,
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d3ab1e-1cfa-5ab7-8692-63f766fc14e8,au::44876,dr,printers (people),,,,,,,,
6827ff99-a837-53f3-bd2e-9859d71fc79b,tg:lhps:1771_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.0,permission required
