ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:28874_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/047de329-654e-5b45-8163-a91371d519ea,object identifier,,,,,,,,,,,
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,e22_AcquisitionNumbers,1,,,,225262/110,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,56 x 37,,,,,,,,,,,,"56 x 37 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,560,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,370,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:28874_#1,225262/110,P 285 / A,047de329-654e-5b45-8163-a91371d519ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3417ba7-3191-50be-bc7e-b9cb9778b404,au::44412,dr,printers (people),,,,,,,,,,,,,,,,,,
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0,permission required,,,,,,,,
047de329-654e-5b45-8163-a91371d519ea,tg:lhps:28874_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1KOHBbhYVfofSicsJ7Ms9S5,lhps,https://dams.antwerpen.be/iiif/a1KOHBbhYVfofSicsJ7Ms9S5/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/a1KOHBbhYVfofSicsJ7Ms9S5,DAMS Image,lhps,Affiche
