ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:1761_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/36b87520-c35c-5ee1-83af-079b0748165f,object identifier,,,,,,,,,,,
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,e22_AcquisitionNumbers,1,,,,239518,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,74 x 55,,,,,,,,,,,,"74 x 55 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,740,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,550,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:1761_#1,239518,D 5325 / A,36b87520-c35c-5ee1-83af-079b0748165f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c89d2ef7-075a-5b73-b134-93cd61390163,au::44875,dr,printers (people),,,,,,,,,,,,,,,,,,
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.0,permission required,,,,,,,,
36b87520-c35c-5ee1-83af-079b0748165f,tg:lhps:1761_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x1aUUIbo4Yls7fOIKcBQntha,lhps,https://dams.antwerpen.be/iiif/x1aUUIbo4Yls7fOIKcBQntha/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/x1aUUIbo4Yls7fOIKcBQntha,DAMS Image,lhps,Affiche
