ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:5292_#2,https://data.letterenhuis.be/ark:/24970/db5a1f9f-7a23-5fc5-a799-11f548fff9e7,,,
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,e22_Acquisitions,2,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/842628"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,e22_Archives,2,,,,,,,,,,,isad:lh:92467,"dlod={""name"":""Affiches i.v.m. ~[Openluchtmuseum der Beeldhouwkunst Middelheim](au::14116)~"",""ark"":""ark:/24970/x0/5a465eeb-9b27-5d96-8ac6-7d3ff2819fbd"",""uri"":""/repositories/11/archival_objects/9893972"",""id"":""isad:lh:92467"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van ~[Openluchtmuseum der Beeldhouwkunst Middelheim](au::14116)~"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/9865082"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches i.v.m. ~[Openluchtmuseum der Beeldhouwkunst Middelheim](au::14116)~"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/5a465eeb-9b27-5d96-8ac6-7d3ff2819fbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,50 x 30,,,,,,,,,,,,"50 x 30 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,500,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,300,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:5292_#2,,O 3369 / A,db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tr:lh:7875,isad:lh:92467,,,,,,,,,,,,,,,,,
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83834ffe-d178-5e87-9749-8fbfb79ad96f,au::44373,dr,printers (people),,,,,,,,
db5a1f9f-7a23-5fc5-a799-11f548fff9e7,tg:lhps:5292_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,permission required
