ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:5954_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/308e4d83-7ae6-5af0-b0ec-e7bd063763d4,object identifier,,,,,,,,,,,
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,e22_AcquisitionNumbers,1,,,,238788,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,41 x 58,,,,,,,,,,,,"41 x 58 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,410,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,580,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:5954_#1,238788,G 22445 / A,308e4d83-7ae6-5af0-b0ec-e7bd063763d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b00f905e-46b2-5ab5-b104-f00d8853796a,au::44744,dr,printers (people),,,,,,,,,,,,,,,,,,
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,permission required,,,,,,,,
308e4d83-7ae6-5af0-b0ec-e7bd063763d4,tg:lhps:5954_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2SJfXJudQrPIfJbXo0oJrqk,lhps,https://dams.antwerpen.be/iiif/Q2SJfXJudQrPIfJbXo0oJrqk/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Q2SJfXJudQrPIfJbXo0oJrqk,DAMS Image,lhps,Affiche
