ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:1094_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/dab4693d-a768-560f-aab5-bdf4920450e9,object identifier,,,,,,,,,,,
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,e22_AcquisitionNumbers,1,,,,134884,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,47 x 34,,,,,,,,,,,,"47 x 34 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,470,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,340,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:1094_#1,134884,C 2632 / A,dab4693d-a768-560f-aab5-bdf4920450e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbae3b90-60ee-5e3a-aa50-9514f5c41cbf,au::44727,dr,printers (people),,,,,,,,,,,,,,,,,,
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,permission required,,,,,,,,
dab4693d-a768-560f-aab5-bdf4920450e9,tg:lhps:1094_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L1WNUHhaUMlBKaYbHSVqxAJU,lhps,https://dams.antwerpen.be/iiif/L1WNUHhaUMlBKaYbHSVqxAJU/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/L1WNUHhaUMlBKaYbHSVqxAJU,DAMS Image,lhps,Affiche
