ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:11023_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/f1135728-9172-5946-ac6a-6f3a993971a0,object identifier,,,,,,,,,,,
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,e22_AcquisitionNumbers,1,,,,185896,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,e22_Acquisitions,1,tr:lh:7282,"dlod={""name"":""Oningeschreven gevonden in 1998"",""ark"":""ark:/24970/x0/bc1789fd-582e-5b6f-8426-df8566a7c47f"",""uri"":""/repositories/11/accessions/779177"",""id"":""tr:lh:7282"",""date"":""1998-11-12"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/bc1789fd-582e-5b6f-8426-df8566a7c47f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 40,,,,,,,,,,,,"60 x 40 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,600,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:11023_#1,185896,J 3368 / A,f1135728-9172-5946-ac6a-6f3a993971a0,tr:lh:7282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,permission required,,,,,,,,
f1135728-9172-5946-ac6a-6f3a993971a0,tg:lhps:11023_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1jeYDMHJFmKPbOQqTnxHiFY,lhps,https://dams.antwerpen.be/iiif/F1jeYDMHJFmKPbOQqTnxHiFY/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/F1jeYDMHJFmKPbOQqTnxHiFY,DAMS Image,lhps,Affiche
