ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:22702_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/9c097991-f31f-50c8-9a58-53b131426e2a,object identifier,,,,,,,,,,,
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,e22_AcquisitionNumbers,1,,,,225229/92,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"36 x 54,5",,,,,,,,,,,,"36 x 54,5 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,360,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,545,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:22702_#1,225229/92,K 4172 / A,9c097991-f31f-50c8-9a58-53b131426e2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db2a7b1d-40cc-572a-8fbd-5e892f0fae4e,au::56785,dr,printers (people),,,,,,,,,,,,,,,,,,
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.0,permission required,,,,,,,,
9c097991-f31f-50c8-9a58-53b131426e2a,tg:lhps:22702_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1iZeb9EGSJpVRPTVGs0sE2l,lhps,https://dams.antwerpen.be/iiif/V1iZeb9EGSJpVRPTVGs0sE2l/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V1iZeb9EGSJpVRPTVGs0sE2l,DAMS Image,lhps,Affiche
