ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:10434_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a629778f-cec5-58f1-b3d9-e63fced0d9e4,object identifier,,,,,,,,,,,
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,e22_AcquisitionNumbers,1,,,,80320,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,e22_Acquisitions,1,tr:lh:4136,"dlod={""name"":""Schenking van Groot Limburgs Toneel"",""ark"":""ark:/24970/x0/986919c4-5d5f-5420-ad1e-e63a5751b9af"",""uri"":""/repositories/11/accessions/442555"",""id"":""tr:lh:4136"",""date"":""1968-12-18"",""granter"":""Groot Limburgs Toneel"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/986919c4-5d5f-5420-ad1e-e63a5751b9af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,54 x 39,,,,,,,,,,,,"54 x 39 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,540,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,390,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:10434_#1,80320,T 37625 / A,a629778f-cec5-58f1-b3d9-e63fced0d9e4,tr:lh:4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,,,,,,,,,
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.0,permission required,,,,,,,,
a629778f-cec5-58f1-b3d9-e63fced0d9e4,tg:lhps:10434_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g2eVPYcMuCpaMjhQ6aDghHuE,lhps,https://dams.antwerpen.be/iiif/g2eVPYcMuCpaMjhQ6aDghHuE/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/g2eVPYcMuCpaMjhQ6aDghHuE,DAMS Image,lhps,Affiche
