ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,Volgnummer,Warehouse Location (begin),Source Note Type,Source Note Language,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier,Object Type,source_date,Restriction Type
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:45059_#1,https://data.letterenhuis.be/ark:/24970/2d6f2b26-3b9e-51cb-a47a-35303bb909f5,,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_AcquisitionNumbers,1,,,,300035/141,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_Acquisitions,1,tr:lh:9999,"dlod={""name"":""Affichecollectie Museum Plantin-Moretus/Stedelijk Prentenkabinet"",""ark"":""ark:/24970/x0/ee28e167-ceb3-533a-a133-4a27a988147d"",""uri"":""/repositories/11/accessions/1069896"",""id"":""tr:lh:9999"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ee28e167-ceb3-533a-a133-4a27a988147d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_Archives,1,,,,,,,,,,,isad:lh:97845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken.lhdragerps,canvas (textile material),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"69,5 x 37",,,,,,,,,,,,"69,5 x 37 - height, width, kenmerken.lhformatps",,,,,,,,,,,,,,,,,,,,,,,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,695,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,,370,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,lhps,tg:lhps:45059_#1,300035/141,"M 935 (Pl. IX, 141)",2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tr:lh:9999,isad:lh:97845,,,,,,,,,,,,,,,,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posters,,
2d6f2b26-3b9e-51cb-a47a-35303bb909f5,tg:lhps:45059_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,permission required
